token,date,ip,question,response
etherovist,2016-10-18 16:32:53,206.110.228.40,Operate a beauty salon or barber shop [Back translation in English:],number 21 Managing a hair salon/ barber shop
etherovist,2016-10-18 16:32:53,206.110.228.40,Load computer software into a large computer network [Back translation in English:],"number 23 working in an IT department  as a computer technician, installing software and repairing 
computers"
etherovist,2016-10-18 16:32:53,206.110.228.40,Operate a calculator [Back translation in English:],number 24 using a calculator
etherovist,2016-10-18 16:32:53,206.110.228.40,Assemble electronic parts [Back translation in English:],number 25 working to assemble  different parts
etherovist,2016-10-18 16:32:53,206.110.228.40,Drive a truck to deliver packages to offices and homes [Back translation in English:],number 26 working as a Truck driver delivering packages to businesses or homes.
etherovist,2016-10-18 16:32:53,206.110.228.40,Create special effects for movies [Back translation in English:],number 29 creating special effects for a movie.
etherovist,2016-10-18 16:32:53,206.110.228.40,Start your own business [Back translation in English:],Number 33 Business owner
etherovist,2016-10-18 16:32:53,206.110.228.40,Calculate the wages of employees [Back translation in English:],"number 36, working as an accountant who calculates the employees salaries."
etherovist,2016-10-18 16:32:53,206.110.228.40,Repair and install locks [Back translation in English:],number 38 Working as a locksmith
etherovist,2016-10-18 16:32:53,206.110.228.40,Develop a way to better predict the weather [Back translation in English:],"number 39, Creating best ways to predict the weather."
etherovist,2016-10-18 16:32:53,206.110.228.40,Work in a biology lab [Back translation in English:],number 40 working in a biology lab
etherovist,2016-10-18 16:32:53,206.110.228.40,Perform jazz or tap dance [Back translation in English:],"number 42, performing Jazz or Tap dancer"
etherovist,2016-10-18 16:32:53,206.110.228.40,Help conduct a group therapy session [Back translation in English:],number 44 facilitating group therapy sessions
etherovist,2016-10-18 16:32:53,206.110.228.40,Represent a client in a lawsuit [Back translation in English:],number 45 Representing and working with clients who are involved with law suits
etherovist,2016-10-18 16:32:53,206.110.228.40,Market a new line of clothing [Back translation in English:],number 46 Public relations for new clothing lines that are released to the public.
etherovist,2016-10-18 16:32:53,206.110.228.40,Set up and operate machines to make products [Back translation in English:],number 49 setting up and running a machine that makes certain things
etherovist,2016-10-18 16:32:53,206.110.228.40,Invent a replacement for sugar [Back translation in English:],number 51 inventing a sugar substitute.
etherovist,2016-10-18 16:32:53,206.110.228.40,Do laboratory tests to identify diseases [Back translation in English:],number 52 Working in lab to test and identify different diseases.
etherovist,2016-10-18 16:32:53,206.110.228.40,Sing in a band [Back translation in English:],number 53 Singer in a band.
etherovist,2016-10-18 16:32:53,206.110.228.40,REALISTIC [Back translation in English:],"Realistic jobs such as working hard to figure out problems, people who like to work with plants,
animals, wood, tools, or machines. Jobs such as a engineer, mechanic, police officer, or a farmer."
etherovist,2016-10-18 16:32:53,206.110.228.40,INVESTIGATIVE [Back translation in English:],"Investigative skills: finding facts or solving problems, jobs such as Math, science, and doctor"
etherovist,2016-10-18 16:32:53,206.110.228.40,ARTISTIC [Back translation in English:],"Artistic skills: such as being creative, drawing, making music, drama, one who doesn't like rules, 
one who likes flexibility. Jobs such as an actor, a composer, an artist, or a dancer,"
etherovist,2016-10-18 16:32:53,206.110.228.40,SOCIAL [Back translation in English:],"Social skills: one who enjoys helping others,  teaches, counsels, or gives advice. Jobs such as 
Teacher, exercise coach, nurse or doctor."
etherovist,2016-10-18 16:32:53,206.110.228.40,ENTERPRISING [Back translation in English:],"Enterprising skills: one who likes to set up, organize projects to work on, is a leader for people 
decision maker.  Jobs such as a lawyer, business owner, a judge, or politician."
etherovist,2016-10-18 16:32:53,206.110.228.40,CONVENTIONAL [Back translation in English:],"Conventional skills, prefers to work in an  organized way, likes details, and working in order, doing the same job 
each day, doesn't want to be a leader. Jobs such as secretary, in a bank, financial analyst."
etherovist,2016-10-18 16:32:53,206.110.228.40,STRONGLYLIKE [Back translation in English:],I really like this
etherovist,2016-10-18 16:32:53,206.110.228.40,LIKE [Back translation in English:],I like this
etherovist,2016-10-18 16:32:53,206.110.228.40,UNSURE [Back translation in English:],I'm not sure about this
etherovist,2016-10-18 16:32:53,206.110.228.40,DISLIKE [Back translation in English:],I don't like this
etherovist,2016-10-18 16:32:53,206.110.228.40,STRONGLYDISLIKE [Back translation in English:],I really don't like this
etherovist,2016-10-18 16:32:53,206.110.228.40,jobzone1 [Back translation in English:],"Job Zone 1, not much experience is needed, training of 1 week or up to 3 months to learn the job,
 you might need a HS diploma or GED.  Jobs such as Taxi driver, construction worker or waiter."
etherovist,2016-10-18 16:32:53,206.110.228.40,jobzone2 [Back translation in English:],"job zone 2, some experience needed at least 2 months or 1 year, on the job training, a HS diploma 
or GED is required.  Jobs such as, forest fire fighter, sales person, bank teller,"
etherovist,2016-10-18 16:32:53,206.110.228.40,jobzone3 [Back translation in English:],"job zone 3 more experience is required,  on the job training will be 1-2 years long, and need to 
have either Vocational training, previous work experience or an AA degree. jobs such as food service 
manager, electrician, legal secretary, or ""(sorry im not understanding the last sign) 
store insurance?"
etherovist,2016-10-18 16:32:53,206.110.228.40,jobzone4 [Back translation in English:],"Job zone 4, Many years of work experience is required, on the job training will last for many years
to learn the job, BA or BS or a Masters degree is required.  Jobs such as an accountant, store 
manager, teacher,  or chemist."
etherovist,2016-10-18 16:32:53,206.110.228.40,jobzone5 [Back translation in English:],"job zone 5 , for this job 5 years or more of work experience  is required, and training is required before 
before you start the job, in addition the company will provide more in depth training, you must 
have a Masters or PhD, or law degree. Jobs such as a doctor, a college professor or a librarian."
etherovist,2016-10-18 16:32:53,206.110.228.40,currentfuture [Back translation in English:],"Job zone, you can pick 2 different ways, this is something you want now or in the future."
etherovist,2016-10-18 16:32:53,206.110.228.40,Explore [Back translation in English:],"for Job zone  there are 5 areas, #1, not much needed of schooling, training, and experience,
#2, needs some of schooling, training and experience, #3 more needed of schooling, training and 
experience #4 a lot of schooling, training and experience #5 in depth and a lot more is required of 
schooling, training and experience now choose a job zone that best fits you and click next"
etherovist,2016-10-18 16:32:53,206.110.228.40,JZcareer [Back translation in English:],"Here's how to make your selections of job choices. there are 5 job zones listed and each job zone
has 2 drop down choices as a list of careers and then training, education, work experience that is 
required. the Job Zone and IP both will help you find a job that fits you"
etherovist,2016-10-18 16:32:53,206.110.228.40,IPresultscareer [Back translation in English:],I don't really get what this is saying
etherovist,2016-10-18 16:32:53,206.110.228.40,results [Back translation in English:],"After you get the IP report, you will be satisfied with this job because it fits you the best
based on the answers you provided. You will see the number scores listed for each of the 6 
categories: Realistic, investigative, artistic, social, enterprising, conventional, the higher the 
number the better of a fit the job is for you. If you click on the number there will be a drop down
of more information for you to read. then click the next button."
etherovist,2016-10-18 16:32:53,206.110.228.40,select [Back translation in English:],"now that you are done learning about the job zones, either now or in the future you are ready to 
pick the job you want."
straketort,2016-10-12 01:40:52,76.168.173.234,Build kitchen cabinets [Back translation in English:],
straketort,2016-10-12 01:40:52,76.168.173.234,Write books or plays [Back translation in English:],
